date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:26:24	137199/137199	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/dos.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/dos.png	(from http://wwsthemes.com/themes/medwise/v1.3/css/style.css)
23:26:25	131/131	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/page-header-3.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/page-header-3.png	(from http://wwsthemes.com/themes/medwise/v1.3/css/components.css)
23:26:28	145137/145137	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/dont.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/dont.png	(from http://wwsthemes.com/themes/medwise/v1.3/css/style.css)
23:26:29	22518/22518	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/accordion-background.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/accordion-background.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/css/components.css)
23:26:29	35463/35463	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20May%202017%2013:34:43%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:30	115205/115205	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20May%202017%2013:34:43%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/layers.css	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/layers.css	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:30	59567/59567	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20May%202017%2013:34:43%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/navigation.css	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/navigation.css	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:30	2017/2017	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo.png	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:31	338/338	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/dummy.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/dummy.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:36	180867/180867	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/page-header-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/page-header-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/css/components.css)
23:26:40	55874/55874	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/doc-2.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/doc-2.png	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:41	59974/59974	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/doc-1.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/doc-1.png	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:41	213005/213005	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/page-header-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/page-header-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/css/components.css)
23:26:45	58849/58849	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/download-app.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/download-app.png	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:51	64963/64963	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/850-450-normal-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/850-450-normal-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:58	117152/117152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/850-450-normal-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/850-450-normal-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:26:58	80832/80832	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:07	95656/95656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:07	104628/104628	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/jquery.themepunch.tools.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/jquery.themepunch.tools.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:09	8933/8933	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.parallax.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.parallax.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:10	168571/168571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/1920-1200-normal.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/1920-1200-normal.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:10	23389/23389	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.video.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.video.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:10	54910/54910	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/jquery.themepunch.revolution.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/jquery.themepunch.revolution.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:12	28125/28125	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.slideanims.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.slideanims.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:12	25783/25783	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.navigation.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.navigation.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:12	32025/32025	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/js/extensions/revolution.extension.layeranimation.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:15	18071/18071	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:15	16012/16012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:18	12626/12626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-3.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-3.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:18	14943/14943	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-4.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-4.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:21	18164/18164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-5.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-5.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:21	12610/12610	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/logo-6.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/logo-6.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:22	162235/162235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-3.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/850-600-normal-3.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-2.html)
23:27:26	98101/98101	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/doctor-bg-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/doctor-bg-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:27	4516/4516	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/js/circle-progress.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/js/circle-progress.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/doctor-single.html)
23:27:28	37547/37547	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/doctor-single.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/doctor-single.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/doctor-single.html)
23:27:31	20856/20856	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/department-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/department-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/departments-style-2.html)
23:27:32	19558/19558	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/department-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/department-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/departments-style-2.html)
23:27:34	15838/15838	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/department-3.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/department-3.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/departments-style-2.html)
23:27:34	88421/88421	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/events-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/events-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:39	121257/121257	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/events-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/events-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/home-version-3.html)
23:27:43	70932/70932	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/1920-1000-normal.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/1920-1000-normal.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/about.html)
23:27:56	72887/72887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-2-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-2-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:00	156477/156477	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-1-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-1-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:06	31044/31044	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-3-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-3-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:06	11812/11812	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20May%202016%2018:10:13%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-4.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-4.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:08	177487/177487	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-2.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-2.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:12	32090/32090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-4-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-4-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:16	125954/125954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-3.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-3.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:19	41394/41394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-5-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-5-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:26	331266/331266	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-1.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-1.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:27	118787/118787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-5.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-5.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:28	21506/21506	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/js/jquery.prettyPhoto.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/js/jquery.prettyPhoto.js	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:31	78801/78801	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-6-small.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-6-small.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:32	5057/5057	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/js/jquery.countdown.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/js/jquery.countdown.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/coming-soon.html)
23:28:44	97338/97338	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/events-4.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/events-4.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/events.html)
23:28:47	89114/89114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/1920-600-light.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/1920-600-light.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/call-to-action.html)
23:28:50	11684/11684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/blog-author.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/blog-author.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/blog-single.html)
23:28:51	3096/3096	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/comment-author.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/comment-author.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/blog-single.html)
23:28:52	232936/232936	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/gallery-6.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/gallery-6.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/gallery.html)
23:28:52	15248/15248	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/js/jquery.form.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/js/jquery.form.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/contact-1.html)
23:28:54	182014/182014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/events-3.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/events-3.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/events.html)
23:28:55	22688/22688	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202017%2013:34:45%20GMT	http://wwsthemes.com/themes/medwise/v1.3/js/jquery.validate.min.js	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/js/jquery.validate.min.js	(from http://wwsthemes.com/themes/medwise/v1.3/contact-1.html)
23:28:55	76322/76322	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/images/350-350-normal.jpg	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/images/350-350-normal.jpg	(from http://wwsthemes.com/themes/medwise/v1.3/blog-single.html)
23:28:55	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons.eot?5510888	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons90c6.eot	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:55	7536/7536	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons.woff?5510888	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons90c6.woff	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:56	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons.svg?5510888	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons90c6.svg	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:56	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons.ttf?5510888	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/fonts/revicons/revicons90c6.ttf	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:56	326/326	---MCZ	200	added ('OK')	text/plain	date:Fri,%2019%20May%202017%2013:34:43%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/openhand.cur	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/openhand.cur	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:57	326/326	---MCZ	200	added ('OK')	text/plain	date:Fri,%2019%20May%202017%2013:34:43%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/closedhand.cur	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/closedhand.cur	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:57	933/933	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile.png	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:57	931/931	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_white.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_white.png	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:58	938/938	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_3x3.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_3x3.png	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
23:28:58	935/935	---M--	200	added ('OK')	image/png	date:Fri,%2019%20May%202017%2013:34:44%20GMT	http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_3x3_white.png	C:/Mes%20Sites%20Web/WEB/wwsthemes.com/themes/medwise/v1.3/slider-revolution/assets/gridtile_3x3_white.png	(from http://wwsthemes.com/themes/medwise/v1.3/slider-revolution/css/settings.css)
